executionTime,releaseTime
160885,17804408535322
154739,17804412534332
156041,17804416534280
181667,17804420533707
175677,17804424533707
156406,17804428534124
159063,17804432535530
178125,17804436534489
154844,17804440532978
158386,17804444532614
183437,17804448532457
176042,17804452531989
156198,17804456534072
153854,17804460533551
157239,17804464533343
164219,17804468531624
160677,17804472530999
155625,17804476531103
163229,17804480530739
156615,17804484531103
181093,17804488530114
154792,17804492531728
157188,17804496529697
157084,17804500529332
162239,17804504529280
157292,17804508527614
155625,17804512527041
153282,17804516527041
155469,17804520527041
158281,17804524526103
175885,17804528526208
157188,17804532525843
153697,17804536525374
154114,17804540525114
150156,17804544525687
152083,17804548526051
168230,17804552524593
157187,17804556524593
161041,17804560524228
150416,17804564523968
153021,17804568523656
154375,17804572523395
159792,17804576523291
180364,17804580523291
159427,17804584523395
155469,17804588522614
159583,17804592522406
152864,17804596522145
153333,17804600522145
153854,17804604521677
175729,17804608522822
179896,17804612522979
159531,17804616522718
156094,17804620522718
154584,17804624522354
157344,17804628521989
182917,17804632522250
155625,17804636521468
154687,17804640521364
162292,17804644521104
162500,17804648521104
160990,17804652520791
158489,17804656520479
156094,17804660521468
156459,17804664522198
152864,17804668520010
158281,17804672519489
158542,17804676519073
161303,17804680519177
161146,17804684518916
161875,17804688520010
176979,17804692519385
181198,17804696518135
175157,17804700517823
162083,17804704517666
162656,17804708517614
168229,17804712517614
160260,17804716516989
161406,17804720518708
155573,17804724516521
160052,17804728516364
158177,17804732516052
157187,17804736515948
158854,17804740515687
159479,17804744515531
162031,17804748516000
158437,17804752515114
161198,17804756515167
158385,17804760514646
158125,17804764514229
156459,17804768514177
156146,17804772514021
161146,17804776514958
162135,17804780513448
161875,17804784513500
158594,17804788512927
160104,17804792512875
158333,17804796512563
158229,17804800512198
181718,17804804513083
178593,17804808512250
152916,17804812510688
159167,17804816509802
150052,17804820509698
153646,17804824509438
153281,17804828509386
158125,17804832507302
159688,17804836507094
171875,17804840508448
156771,17804844507094
153438,17804848507146
153958,17804852506209
153177,17804856506000
154636,17804860505740
155468,17804864505479
150677,17804868505323
160105,17804872505271
157968,17804876504802
161510,17804880504438
152031,17804884504594
153542,17804888505688
151094,17804892503813
151302,17804896503657
149636,17804900504282
152865,17804904503292
150937,17804908503032
178854,17804912503552
174584,17804916503761
174688,17804920503709
174167,17804924503396
159791,17804928504490
180625,17804932503865
176823,17804936502875
177813,17804940502303
180989,17804944502250
173229,17804948502303
177188,17804952501834
174427,17804956502146
176302,17804960501313
174011,17804964501053
176094,17804968500844
176354,17804972500688
177656,17804976500323
178802,17804980500167
178281,17804984500740
174948,17804988499855
163541,17804992502459
157187,17804996502199
156718,17805000502407
158542,17805004502094
154428,17805008501209
159375,17805012501365
160573,17805016502667
159896,17805020501469
159323,17805024500740
166303,17805028501522
165573,17805032499959
163333,17805036501365
160677,17805040500532
155156,17805044501470
156250,17805048499751
158750,17805052498813
162864,17805056499334
157500,17805060498345
160938,17805064497928
159948,17805068498188
156614,17805072498553
177917,17805076499543
152708,17805080497876
156406,17805084497355
159740,17805088496991
156042,17805092496470
157657,17805096497876
159166,17805100496522
158750,17805104498188
155364,17805108496209
157864,17805112495584
162448,17805116495428
158125,17805120495428
160313,17805124496209
158594,17805128495168
155469,17805132496366
157292,17805136494907
158958,17805140494126
160260,17805144494126
159062,17805148493501
159531,17805152494334
156146,17805156494334
159271,17805160495116
157656,17805164493345
161094,17805168492251
156302,17805172492147
159896,17805176492043
157552,17805180491991
162657,17805184491991
157812,17805188491210
155104,17805192491105
155208,17805196490428
158230,17805200491835
180781,17805204489908
175625,17805208489595
175886,17805212490272
154791,17805216489855
157500,17805220487616
156094,17805224488293
157343,17805228487303
157396,17805232486939
153906,17805236486731
153593,17805240486626
159584,17805244487095
150573,17805248485845
153281,17805252485637
153698,17805256485533
154792,17805260485376
154948,17805264485064
155521,17805268484856
152708,17805272486522
151614,17805276485637
155885,17805280484179
154948,17805284484127
155782,17805288483762
153073,17805292483449
155104,17805296483085
151927,17805300483189
161614,17805304483502
152344,17805308482668
167760,17805312482564
155573,17805316482356
158906,17805320483189
158125,17805324483606
159375,17805328484335
180781,17805332484335
159896,17805336482825
159323,17805340482616
183542,17805344482356
177760,17805348482043
159687,17805352481731
158906,17805356483814
160520,17805360481210
160417,17805364481418
161458,17805368481783
158907,17805372480637
156979,17805376480481
156146,17805380480064
159063,17805384480168
157291,17805388481366
156146,17805392479960
158698,17805396479544
154219,17805400478971
184896,17805404479075
156823,17805408478919
182552,17805412478294
158698,17805416479596
157604,17805420478919
156355,17805424477773
154427,17805428477408
157500,17805432477200
156406,17805436477044
157917,17805440476887
157291,17805444477460
157292,17805448476367
160312,17805452476210
183281,17805456476002
172396,17805460475898
178594,17805464475325
175833,17805468475377
178438,17805472474960
174792,17805476475481
174323,17805480476106
177865,17805484474596
177708,17805488474179
176927,17805492473919
178958,17805496471679
176667,17805500471575
181250,17805504471471
179635,17805508472148
179636,17805512470898
177396,17805516470742
179635,17805520470325
156510,17805524469284
162135,17805528468711
153750,17805532468450
170625,17805536468763
156875,17805540469075
161250,17805544467721
154896,17805548467513
167135,17805552467304
159271,17805556466940
150885,17805560466836
151354,17805564466836
149011,17805568467929
150260,17805572466940
152031,17805576466107
151771,17805580465690
157239,17805584465482
148386,17805588465325
159896,17805592464961
152344,17805596466159
158229,17805600465273
160625,17805604464284
157084,17805608465065
160677,17805612464180
161511,17805616463711
157864,17805620463607
153177,17805624464336
151406,17805628463711
158958,17805632462930
160417,17805636462565
154115,17805640462513
157812,17805644462096
152865,17805648461888
151145,17805652461732
159218,17805656462773
159114,17805660461680
161354,17805664461784
154427,17805668463919
154584,17805672462565
151354,17805676462565
165365,17805680462878
158750,17805684463190
163594,17805688463919
154323,17805692462097
155625,17805696461680
152135,17805700461472
156302,17805704460951
153438,17805708461732
160104,17805712460951
152656,17805716462513
158437,17805720461836
151771,17805724459961
154792,17805728459753
152604,17805732459492
154480,17805736459232
151250,17805740459597
154948,17805744460378
151719,17805748459284
153229,17805752458503
153594,17805756457826
155156,17805760458295
153385,17805764457565
152708,17805768458868
152500,17805772458659
153750,17805776458607
153333,17805780456576
159428,17805784456732
153698,17805788456524
157969,17805792456159
151302,17805796456524
155260,17805800456264
151979,17805804456836
154583,17805808455534
153489,17805812455066
153855,17805816455482
153593,17805820454597
153698,17805824454857
176302,17805828455743
158855,17805832457357
156979,17805836456055
191198,17805840455066
180156,17805844455170
158073,17805848454545
160989,17805852455378
156927,17805856454857
155572,17805860456368
159375,17805864453868
159635,17805868453139
162760,17805872453191
164844,17805876453035
160260,17805880454701
161354,17805884452878
155417,17805888452253
154375,17805892453764
161823,17805896451733
159636,17805900451316
160833,17805904451108
183542,17805908451160
170052,17805912452097
159375,17805916450691
154948,17805920450326
158125,17805924450014
158542,17805928449806
158437,17805932449649
159219,17805936449441
158177,17805940450587
158437,17805944450066
156302,17805948450014
183073,17805952449910
160365,17805956448139
163646,17805960448243
159010,17805964448139
161094,17805968449441
158698,17805972448295
181094,17805976447410
154010,17805980447983
161875,17805984446785
158073,17805988446577
177813,17805992446212
158125,17805996447150
158281,17806000446629
155573,17806004445639
154792,17806008445431
154323,17806012445170
158490,17806016444754
158958,17806020444545
158854,17806024444545
163646,17806028445535
167239,17806032443660
151562,17806036443243
169427,17806040442098
161146,17806044441785
175625,17806048441525
170313,17806052442046
161250,17806056441212
152031,17806060441785
154531,17806064441264
153750,17806068440535
154010,17806072440275
155573,17806076440119
154219,17806080439858
154687,17806084439494
159843,17806088439910
151354,17806092439806
153541,17806096438764
159062,17806100438608
157552,17806104438452
159479,17806108438348
156719,17806112438035
155521,17806116437671
151979,17806120438400
154270,17806124438244
151354,17806128437306
178177,17806132437879
176042,17806136438296
159219,17806140438192
156979,17806144438556
157657,17806148437567
155521,17806152437463
152656,17806156437619
157500,17806160437046
176094,17806164436629
157552,17806168436629
156667,17806172438035
156823,17806176436785
157031,17806180436213
155730,17806184435692
159427,17806188435483
159843,17806192433244
182292,17806196433088
159375,17806200432983
158073,17806204432411
160990,17806208433244
160625,17806212432202
160625,17806216432046
160521,17806220431734
181615,17806224431265
180313,17806228431109
178854,17806232430744
152292,17806236430588
159583,17806240429807
174114,17806244429650
158438,17806248428713
154270,17806252428296
155313,17806256428192
154010,17806260429598
154375,17806264427723
151667,17806268428244
159895,17806272427359
159427,17806276427098
157708,17806280427046
158906,17806284426734
158282,17806288426421
151250,17806292426421
153437,17806296425848
150573,17806300425796
168750,17806304425900
155625,17806308425536
162292,17806312426265
157969,17806316424807
155260,17806320424651
160937,17806324425276
152083,17806328425380
160157,17806332423817
176562,17806336424651
176510,17806340424807
177135,17806344424442
176094,17806348424286
176459,17806352424130
175312,17806356427567
175625,17806360426213
180677,17806364425953
164270,17806368426057
160469,17806372425953
157969,17806376426057
155000,17806380425901
159219,17806384427619
155990,17806388426005
157448,17806392424547
156771,17806396424494
158229,17806400424182
157500,17806404424859
155573,17806408424599
153333,17806412425484
155000,17806416423817
175365,17806420423349
155000,17806424424182
157500,17806428422724
159166,17806432424859
154323,17806436422515
153594,17806440423661
157864,17806444423557
154791,17806448421682
156719,17806452421318
156198,17806456421578
159583,17806460420745
157552,17806464421318
155781,17806468420849
155989,17806472422151
176458,17806476420797
176563,17806480419807
175312,17806484419495
158386,17806488418661
154635,17806492419703
155521,17806496418818
179427,17806500421578
153386,17806504419182
155990,17806508417932
175313,17806512415693
158907,17806516417620
162187,17806520419026
157604,17806524420120
158542,17806528418089
158646,17806532416526
156250,17806536416526
157969,17806540416005
161198,17806544416005
184635,17806548416057
165365,17806552416474
158854,17806556415328
161250,17806560415745
157500,17806564414599
163333,17806568414183
156510,17806572414026
154948,17806576413766
158854,17806580414755
161094,17806584414339
156250,17806588413193
153906,17806592413870
156615,17806596412881
178750,17806600412568
156771,17806604412203
158386,17806608413766
156145,17806612413245
166042,17806616410641
155156,17806620411474
192812,17806624411318
171145,17806628411370
180938,17806632410901
158542,17806636410537
153229,17806640410901
153542,17806644409339
154532,17806648408297
153802,17806652408037
155990,17806656407881
157604,17806660408922
154218,17806664407516
151875,17806668407152
153906,17806672407620
152500,17806676406891
154843,17806680406422
152604,17806684406318
155469,17806688406058
165208,17806692405797
158281,17806696407308
154010,17806700406631
155312,17806704405485
153230,17806708404912
157136,17806712405798
155885,17806716404548
155000,17806720404287
152552,17806724403975
150990,17806728404443
154167,17806732404600
156667,17806736403350
179218,17806740404235
175104,17806744404496
175521,17806748404131
175573,17806752404027
180468,17806756403714
173593,17806760404183
178177,17806764404652
178958,17806768403089
178177,17806772402985
175417,17806776402569
160782,17806780402569
163333,17806784403923
157083,17806788402204
158021,17806792401631
157396,17806796401475
160729,17806800401371
159219,17806804401267
160468,17806808400902
155678,17806812400537
182292,17806816401215
175833,17806820400277
179740,17806824399912
177761,17806828399808
161406,17806832399548
162969,17806836399652
166093,17806840397725
161771,17806844400381
156250,17806848398767
154791,17806852398506
156354,17806856398298
182552,17806860396267
180834,17806864395850
178906,17806868395694
182865,17806872395590
177604,17806876394808
182812,17806880395433
183906,17806884394652
178750,17806888394548
178021,17806892394027
178281,17806896394184
177500,17806900393975
175365,17806904394184
175989,17806908394027
176094,17806912393142
174323,17806916392829
176927,17806920392413
176458,17806924392465
179427,17806928392152
178750,17806932392465
178020,17806936392777
176718,17806940391319
177604,17806944391423
178594,17806948391059
177396,17806952391059
175938,17806956390798
176511,17806960390590
177500,17806964391267
177031,17806968390330
176041,17806972389600
176198,17806976389548
178854,17806980389132
177083,17806984389028
176355,17806988388767
177604,17806992388559
178229,17806996388350
181198,17807000388090
177500,17807004387882
162916,17807008391476
156041,17807012390434
185365,17807016391476
160260,17807020391059
163073,17807024392153
157968,17807028390330
158802,17807032389913
158125,17807036389132
159479,17807040388924
157136,17807044388976
159740,17807048388767
159427,17807052390486
157813,17807056389028
160052,17807060387726
180312,17807064387413
175208,17807068386736
195885,17807072386632
161302,17807076386944
160625,17807080387361
158282,17807084388090
157135,17807088386059
178125,17807092385851
176823,17807096385434
155625,17807100385122
158073,17807104386163
156875,17807108384861
167864,17807112383351
159531,17807116385538
158281,17807120384497
157864,17807124384080
158281,17807128383872
158958,17807132384809
155416,17807136383976
158229,17807140385799
178438,17807144383820
155313,17807148382205
158177,17807152382413
183021,17807156382309
175104,17807160381997
177136,17807164381893
174532,17807168381997
154584,17807172382049
157240,17807176381372
156250,17807180380955
184479,17807184380382
163907,17807188380278
159948,17807192381164
156250,17807196379601
156146,17807200380487
155625,17807204380330
160000,17807208379549
156406,17807212378924
160313,17807216378455
157552,17807220379445
157552,17807224379705
158593,17807228377726
180625,17807232377466
154427,17807236377153
161042,17807240377049
159583,17807244376945
183594,17807248376737
155729,17807252377258
157396,17807256376164
176666,17807260375799
178542,17807264375487
179844,17807268375435
175105,17807272375383
175104,17807276375435
156771,17807280375695
155625,17807284375018
157552,17807288374081
157448,17807292373924
157292,17807296374081
157605,17807300373612
158854,17807304373195
155156,17807308374758
158438,17807312373716
154896,17807316372674
155833,17807320372674
156927,17807324372258
157135,17807328372310
156927,17807332371685
161458,17807336372154
160208,17807340372727
160469,17807344371216
159688,17807348370227
154323,17807352369185
159635,17807356368925
151667,17807360368977
151667,17807364368456
152135,17807368369081
150312,17807372368768
153698,17807376367935
154010,17807380367675
155417,17807384367466
153802,17807388367154
155573,17807392366945
158854,17807396366737
148020,17807400367466
158906,17807404366216
154479,17807408365956
151719,17807412366998
153854,17807416365487
154688,17807420365435
154323,17807424365071
151875,17807428365643
151145,17807432365018
159895,17807436364446
151458,17807440364446
154688,17807444363977
151146,17807448363925
153802,17807452363716
152031,17807456364133
151719,17807460363039
156458,17807464365331
157760,17807468362675
161198,17807472362414
153697,17807476362310
154636,17807480361998
161198,17807484362154
159740,17807488362258
159635,17807492361321
154583,17807496361060
154480,17807500360904
151614,17807504360592
151980,17807508360331
154479,17807512362467
151875,17807516361008
158229,17807520359081
156771,17807524357727
157864,17807528357831
152968,17807532357415
154271,17807536357154
157240,17807540357102
151823,17807544356946
150156,17807548357363
206146,17807552357102
181198,17807556357363
179375,17807560357102
177395,17807564356998
160521,17807568356633
181146,17807572357050
178542,17807576356894
177604,17807580356061
175886,17807584355644
176562,17807588355904
176355,17807592355384
176458,17807596355071
159218,17807600355019
157500,17807604356009
181875,17807608355175
175573,17807612354342
178281,17807616354134
177760,17807620353925
176250,17807624353665
157552,17807628353509
180729,17807632354134
180417,17807636352884
177187,17807640352936
179115,17807644352467
177031,17807648352207
181198,17807652352102
175937,17807656351946
176614,17807660351946
160573,17807664353405
155625,17807668352467
159115,17807672353353
156615,17807676353457
158906,17807680353353
162760,17807684354863
158594,17807688353613
159948,17807692354759
160573,17807696353926
158802,17807700351894
158333,17807704351790
162291,17807708351686
159896,17807712352415
169844,17807716351790
166042,17807720353353
161146,17807724353040
159479,17807728351061
157812,17807732350592
160156,17807736349707
159739,17807740349915
160417,17807744350801
155625,17807748349863
155990,17807752352259
156667,17807756349759
157969,17807760348822
161302,17807764348822
157657,17807768348770
155730,17807772347780
160417,17807776347728
154584,17807780349915
178542,17807784349030
156406,17807788346999
160313,17807792346947
184479,17807796346843
157708,17807800347259
160625,17807804347520
154479,17807808347103
157031,17807812347207
157188,17807816345749
158281,17807820345384
158593,17807824345020
155313,17807828345228
157240,17807832345645
155625,17807836345072
153802,17807840346009
163021,17807844343613
163177,17807848343509
160781,17807852343614
160781,17807856343301
157291,17807860343509
160885,17807864342780
154375,17807868343509
155729,17807872341999
157864,17807876341895
160989,17807880343145
183437,17807884341478
158803,17807888341114
158802,17807892341791
155990,17807896340801
159896,17807900341218
156823,17807904340280
156562,17807908340280
179896,17807912339812
158334,17807916339239
160625,17807920339030
156302,17807924339447
156667,17807928339395
154011,17807932338458
158021,17807936338458
177031,17807940338249
154531,17807944338926
183854,17807948338405
157448,17807952337312
157552,17807956337156
153958,17807960336010
158802,17807964335437
154948,17807968334968
152395,17807972335124
154844,17807976334603
152865,17807980334864
159375,17807984335020
156980,17807988333926
155364,17807992334968
155625,17807996333406
153438,17808000333197
153229,17808004332989
151093,17808008332885
158282,17808012333249
156823,17808016333770
160469,17808020333458
156875,17808024332052
153593,17808028331843
154479,17808032331427
158282,17808036331166
147605,17808040333197
150938,17808044332208
160052,17808048330750
153646,17808052330333
173646,17808056330020
156041,17808060329864
153907,17808064329708
149427,17808068330437
160000,17808072330020
160469,17808076328823
151563,17808080328510
154167,17808084328458
153906,17808088328406
153906,17808092329343
171615,17808096329291
168489,17808100329239
155729,17808104328302
154219,17808108327208
157083,17808112326948
157291,17808116326843
154063,17808120326635
153333,17808124328719
152239,17808128326739
154219,17808132325750
157864,17808136325594
156927,17808140325646
150886,17808144325385
153802,17808148324969
155312,17808152324812
158958,17808156325594
157604,17808160324292
157552,17808164323979
152500,17808168324187
153021,17808172323667
154375,17808176323250
155469,17808180323094
152656,17808184322937
151146,17808188322573
161510,17808192322469
164635,17808196320594
152916,17808200320385
157187,17808204320333
158125,17808208319865
154531,17808212319760
150886,17808216321063
148906,17808220320542
153907,17808224319031
153281,17808228318719
156198,17808232318406
156666,17808236318563
156667,17808240318198
149531,17808244317938
150833,17808248317521
150312,17808252317365
152812,17808256317313
153229,17808260317000
159011,17808264316948
160260,17808268316636
152031,17808272316531
151146,17808276317365
148438,17808280316427
151875,17808284316948
160834,17808288315542
164531,17808292315282
151511,17808296315021
152604,17808300314761
165886,17808304316271
158177,17808308315021
151042,17808312314136
166250,17808316314344
163593,17808320313927
151406,17808324313302
160000,17808328313198
152292,17808332312990
159688,17808336313198
159740,17808340312521
157084,17808344312417
151719,17808348312157
158698,17808352312000
152708,17808356311688
152709,17808360311584
161406,17808364313459
157188,17808368313251
164948,17808372314969
158802,17808376314657
164010,17808380314501
162760,17808384315438
158959,17808388314865
160261,17808392315594
183906,17808396315074
155885,17808400312938
157344,17808404314449
158542,17808408312938
155208,17808412312417
154011,17808416313719
160104,17808420313824
175417,17808424313615
155989,17808428311636
160261,17808432311428
158125,17808436311063
159271,17808440310959
156875,17808444311480
154947,17808448311480
156042,17808452311584
156719,17808456310126
160625,17808460309917
158750,17808464309917
158385,17808468311636
157604,17808472310595
155834,17808476310282
156198,17808480310595
155365,17808484309657
158281,17808488308668
161197,17808492308303
182812,17808496307365
163750,17808500309293
159792,17808504308355
157969,17808508309241
157500,17808512308147
159114,17808516307001
158229,17808520306688
185677,17808524306584
155677,17808528305855
157344,17808532306689
157083,17808536308147
153958,17808540306428
163125,17808544305022
158646,17808548304866
157448,17808552304449
155365,17808556304345
161198,17808560304657
160625,17808564304657
165365,17808568304657
157136,17808572301793
153489,17808576301376
157657,17808580301324
154635,17808584300960
154844,17808588300543
159479,17808592300595
151823,17808596300751
151407,17808600301324
153594,17808604299918
157865,17808608299970
152604,17808612299137
154792,17808616299085
151354,17808620300335
152761,17808624299397
159062,17808628298512
153906,17808632298355
156511,17808636298199
153750,17808640297783
206771,17808644296116
162084,17808648300231
168802,17808652297991
156719,17808656297470
153333,17808660296689
154323,17808664296533
177031,17808668297262
158750,17808672297574
182135,17808676299137
160677,17808680298616
155886,17808684297262
159323,17808688296897
161458,17808692296741
159531,17808696296377
156198,17808700296168
160000,17808704297418
176615,17808708296324
156303,17808712295491
157553,17808716295387
157448,17808720295022
164323,17808724294710
155208,17808728294554
154323,17808732295908
158021,17808736294918
160312,17808740293877
160469,17808744293720
157813,17808748293304
159896,17808752293252
160209,17808756292939
159479,17808760292731
156875,17808764293148
156406,17808768292054
154896,17808772291898
158281,17808776291898
163646,17808780289450
161979,17808784291377
158490,17808788294085
157916,17808792292418
159063,17808796291533
159896,17808800291221
156302,17808804290179
155886,17808808289762
160260,17808812289762
160261,17808816289398
155729,17808820290075
160208,17808824290023
177396,17808828288721
182812,17808832288669
174896,17808836288512
178750,17808840288044
164635,17808844287992
159844,17808848287679
157083,17808852288096
157552,17808856287679
178750,17808860286846
178282,17808864286794
177344,17808868286690
180521,17808872284294
180520,17808876284033
159791,17808880284033
162448,17808884285388
158750,17808888284502
181615,17808892284138
183281,17808896282888
176927,17808900282888
177812,17808904282315
180364,17808908282471
177292,17808912282054
164636,17808916283096
181458,17808920283408
180104,17808924281742
175677,17808928281221
177031,17808932280856
176719,17808936280700
178490,17808940280544
180312,17808944281013
174375,17808948281950
176250,17808952279971
177865,17808956279450
180053,17808960279502
173958,17808964279242
176562,17808968278929
177552,17808972278982
177604,17808976279242
175573,17808980278304
175417,17808984278096
173906,17808988277940
176563,17808992277575
177916,17808996277367
178334,17809000279346
159948,17809004277627
182500,17809008276950
181407,17809012276638
179167,17809016276273
176302,17809020276065
178802,17809024278461
174063,17809028277940
154479,17809032280180
159063,17809036279190
155938,17809040277836
166250,17809044278253
161041,17809048279711
158282,17809052277992
182135,17809056277107
155677,17809060276586
159635,17809064277992
158646,17809068276898
158490,17809072275805
158490,17809076275909
156198,17809080275857
156615,17809084276065
155625,17809088275961
176094,17809092276690
155989,17809096274555
157084,17809100274399
160156,17809104274138
156250,17809108274086
157292,17809112274190
156771,17809116273930
155886,17809120274972
163177,17809124274919
179375,17809128272940
178802,17809132272211
159791,17809136272107
158802,17809140273670
156719,17809144272055
155677,17809148274138
154844,17809152272680
158177,17809156271013
156458,17809160270961
156511,17809164271951
157136,17809168270909
180521,17809172271274
152500,17809176268670
153750,17809180270284
152813,17809184268930
151979,17809188267680
154688,17809192267576
153438,17809196267316
153906,17809200267107
156355,17809204267732
157135,17809208266326
157500,17809212265909
162865,17809216266118
157865,17809220265753
155104,17809224265545
153333,17809228265336
156510,17809232265441
151875,17809236264816
154896,17809240265545
153802,17809244264764
154011,17809248264399
156250,17809252263930
155990,17809256263826
157708,17809260264451
154948,17809264264087
159427,17809268263930
153750,17809272263097
155469,17809276262472
153646,17809280262264
418333,17809284266639
450365,17809288271847
176562,17809292269191
165938,17809296262212
152917,17809300261430
166719,17809304260962
156563,17809308260753
155209,17809312260389
155313,17809316260858
156354,17809320261535
154010,17809324259660
156406,17809328259712
155208,17809332259295
154584,17809336259035
156250,17809340259035
155208,17809344258618
154219,17809348258462
161771,17809352259191
160469,17809356258201
166250,17809360257889
159010,17809364257524
154948,17809368257264
155625,17809372257264
158437,17809376259347
160625,17809380259452
160209,17809384258306
160052,17809388257993
162187,17809392257368
157083,17809396257368
185468,17809400257108
155208,17809404257681
160938,17809408257525
155416,17809412256535
156250,17809416256327
179531,17809420256066
159688,17809424255650
158490,17809428255597
155365,17809432257316
158594,17809436255806
157343,17809440254920
156666,17809444254504
158698,17809448254452
159115,17809452254504
160364,17809456254035
162813,17809460253618
159948,17809464257108
160208,17809468253358
159427,17809472253046
159791,17809476252681
159636,17809480251223
156041,17809484251014
155000,17809488250598
152865,17809492250441
153959,17809496250910
150208,17809500249973
150833,17809504249712
154219,17809508249504
152135,17809512249139
174635,17809516248202
158854,17809520249035
152552,17809524249817
151510,17809528248723
155521,17809532248254
154219,17809536247785
159271,17809540247681
152865,17809544247473
161510,17809548245702
159427,17809552245285
161458,17809556248410
151875,17809560244817
156614,17809564244712
167761,17809568244348
164375,17809572244296
153177,17809576244296
158385,17809580243931
152552,17809584244244
149843,17809588244088
150209,17809592243098
152031,17809596242890
151407,17809600242525
155260,17809604242473
161979,17809608242421
146146,17809612242161
150261,17809616242629
153385,17809620241379
153073,17809624241379
152865,17809628241171
155573,17809632240806
154896,17809636240598
154688,17809640240390
162968,17809644240754
160261,17809648240338
157083,17809652239713
157916,17809656239557
151979,17809660239348
153385,17809664239088
162031,17809668238932
151042,17809672239296
151250,17809676239296
158698,17809680238202
176250,17809684238775
175156,17809688239348
175729,17809692238775
177865,17809696238619
285886,17809700241432
273645,17809704242265
192916,17809708239036
162968,17809712238255
160104,17809716240390
163594,17809720240025
159010,17809724240234
177344,17809728238411
185938,17809732245651
161354,17809736239973
186250,17809740239036
157396,17809744238828
159271,17809748238307
159531,17809752238619
155260,17809756238567
184062,17809760237734
163230,17809764238619
156823,17809768237890
162031,17809772237213
160781,17809776236692
156771,17809780238619
154948,17809784237838
152604,17809788238151
183906,17809792233828
162083,17809796237265
158281,17809800235078
157812,17809804235182
158177,17809808236224
153645,17809812235026
156250,17809816235495
176615,17809820232526
162761,17809824234765
166927,17809828233672
272187,17809832232682
162083,17809836236276
173073,17809840231588
305885,17809844234922
184479,17809848236797
160261,17809852233620
187865,17809856232422
178854,17809860232005
161094,17809864231640
181614,17809868232734
217396,17809872232838
177708,17809876231276
179635,17809880231484
153438,17809884229974
161459,17809888228724
158178,17809892228463
157188,17809896228464
163594,17809900229818
171927,17809904228203
163333,17809908227682
161615,17809912227214
159011,17809916225234
192083,17809920227578
164948,17809924227422
156302,17809928226484
154428,17809932226901
155417,17809936226068
159115,17809940227214
164115,17809944227005
157865,17809948225547
156614,17809952225026
151458,17809956227682
158958,17809960225964
156719,17809964225287
155729,17809968224141
154322,17809972223880
154739,17809976223568
151250,17809980223255
153281,17809984223203
154792,17809988222891
158386,17809992223568
152448,17809996222683
157396,17810000222162
153437,17810004222110
152395,17810008221849
159323,17810012221589
152292,17810016222318
151354,17810020221953
160729,17810024220964
152864,17810028220860
156979,17810032220391
154896,17810036220235
156355,17810040219922
151407,17810044219714
163125,17810048219610
153125,17810052220026
154531,17810056220651
156927,17810060219141
155885,17810064218568
154323,17810068218724
170261,17810072218256
166980,17810076218985
160729,17810080218672
158229,17810084217527
159271,17810088219558
158489,17810092218672
161458,17810096218620
158854,17810100218516
160885,17810104219402
159427,17810108218204
158229,17810112218308
158906,17810116217423
169740,17810120217579
178750,17810124217214
156979,17810128217423
159740,17810132217527
156615,17810136216225
155052,17810140216173
158907,17810144215704
170312,17810148216173
157917,17810152215391
160782,17810156215287
158177,17810160216485
157239,17810164215756
156511,17810168214350
178959,17810172214246
177656,17810176213985
176406,17810180213673
158959,17810184213725
158593,17810188215808
162031,17810192213048
176771,17810196212996
179322,17810200212527
154010,17810204212371
158386,17810208212319
155104,17810212212006
155625,17810216211850
158333,17810220212683
161458,17810224211642
155365,17810228211694
157552,17810232211121
167188,17810236208673
164115,17810240208517
168334,17810244208412
165000,17810248207996
182604,17810252208725
159115,17810256208100
183178,17810260207371
178229,17810264207058
175000,17810268206746
177552,17810272206538
180208,17810276206433
181614,17810280206954
179063,17810284206746
178333,17810288205756
153489,17810292204767
149635,17810296204142
153594,17810300203881
160364,17810304203413
157657,17810308203413
153385,17810312204142
159844,17810316203621
153906,17810320202631
154063,17810324202475
161510,17810328202215
154687,17810332202007
162864,17810336201902
153489,17810340202579
149635,17810344202059
158334,17810348201121
155521,17810352200809
156146,17810356201954
154428,17810360200600
152500,17810364200236
153072,17810368199871
149896,17810372200496
154844,17810376199819
150157,17810380199298
158021,17810384199194
156093,17810388198778
175469,17810392199559
173490,17810396199611
159062,17810400203673
160417,17810404203361
158698,17810408201798
161093,17810412202007
159375,17810416201590
166407,17810420203621
161770,17810424202528
157552,17810428202476
153021,17810432202059
154532,17810436201903
158021,17810440199871
158750,17810444199559
155834,17810448199142
157760,17810452200392
156510,17810456199038
154167,17810460200757
180209,17810464199663
178282,17810468198101
175886,17810472198101
158437,17810476197840
161615,17810480199142
157917,17810484198674
159584,17810488199194
154271,17810492198205
152396,17810496195601
156250,17810500195028
157188,17810504194611
149271,17810508197424
151146,17810512195601
149323,17810516193622
153333,17810520196434
158646,17810524194038
160156,17810528193413
151562,17810532193361
155468,17810536192684
152500,17810540193465
155104,17810544192372
156823,17810548194715
170000,17810552194507
157760,17810556191643
161875,17810560191382
156146,17810564191018
153437,17810568191799
151511,17810572192684
176302,17810576190549
159843,17810580192164
161666,17810584191174
157708,17810588189872
157344,17810592189820
176875,17810596190809
157292,17810600191747
153542,17810604191695
157032,17810608191122
157968,17810612190341
164271,17810616190028
161927,17810620189768
